Timestamp,Building_ID,Energy_Usage (kWh),Temperature (°C),Humidity (%),Building_Type,Occupancy_Level
2025-01-06 05:00:00,B013,480.39,29.03,73.65,Commercial,Low
2025-01-06 06:00:00,B013,223.37,15.3,85.46,Commercial,Medium
2025-01-06 07:00:00,B013,416.57,4.08,53.86,Commercial,Low
2025-01-06 08:00:00,B013,441.5,-9.61,72.63,Commercial,Low
2025-01-06 09:00:00,B013,406.86,4.2,51.31,Commercial,High
2025-01-06 10:00:00,B013,460.51,-7.24,61.31,Commercial,High
2025-01-06 11:00:00,B013,137.3,28.1,64.26,Commercial,Low
2025-01-06 12:00:00,B013,102.63,27.4,70.46,Commercial,Low
2025-01-06 13:00:00,B013,285.5,31.07,80.69,Commercial,High
2025-01-06 14:00:00,B013,241.12,16.28,67.18,Commercial,Low
2025-01-06 15:00:00,B013,80.08,-9.61,39.5,Commercial,Medium
2025-01-06 16:00:00,B013,157.94,33.66,65.84,Commercial,High
2025-01-06 17:00:00,B013,121.57,33.31,49.16,Commercial,Low
2025-01-06 18:00:00,B013,431.27,-8.82,86.87,Commercial,High
2025-01-06 19:00:00,B013,249.02,11.42,67.38,Commercial,Low
2025-01-06 20:00:00,B013,218.42,29.79,70.06,Commercial,Medium
2025-01-06 21:00:00,B013,193.96,25.45,36.27,Commercial,High
2025-01-06 22:00:00,B013,203.75,-2.77,76.0,Commercial,Medium
2025-01-06 23:00:00,B013,493.91,30.76,85.71,Commercial,Medium
2025-01-07 00:00:00,B013,145.83,6.2,58.63,Commercial,Medium
2025-01-07 01:00:00,B013,147.88,22.04,84.86,Commercial,Low
2025-01-07 02:00:00,B013,450.91,-6.34,57.98,Commercial,High
2025-01-07 03:00:00,B013,77.39,21.74,79.18,Commercial,Medium
2025-01-07 04:00:00,B013,55.82,-1.89,50.53,Commercial,High
2025-01-07 05:00:00,B013,337.81,-4.8,73.86,Commercial,Low
2025-01-07 06:00:00,B013,499.17,27.07,50.63,Commercial,Low
2025-01-07 07:00:00,B013,139.74,33.7,61.04,Commercial,High
2025-01-07 08:00:00,B013,389.83,-9.17,38.14,Commercial,High
2025-01-07 09:00:00,B013,99.01,17.05,33.05,Commercial,Low
2025-01-07 10:00:00,B013,147.32,11.77,57.11,Commercial,High
2025-01-07 11:00:00,B013,400.36,7.71,80.74,Commercial,Low
2025-01-07 12:00:00,B013,259.79,33.85,82.87,Commercial,High
2025-01-07 13:00:00,B013,271.95,10.24,61.23,Commercial,High
2025-01-07 14:00:00,B013,374.43,10.67,70.81,Commercial,Low
2025-01-07 15:00:00,B013,229.99,12.76,68.68,Commercial,Low
2025-01-07 16:00:00,B013,246.02,33.89,75.97,Commercial,High
2025-01-07 17:00:00,B013,262.62,33.63,62.84,Commercial,High
2025-01-07 18:00:00,B013,199.13,19.59,43.79,Commercial,Low
2025-01-07 19:00:00,B013,229.31,-8.82,56.46,Commercial,Medium
2025-01-07 20:00:00,B013,298.43,3.17,89.04,Commercial,Medium
2025-01-07 21:00:00,B013,248.44,-5.35,45.64,Commercial,Low
2025-01-07 22:00:00,B013,301.78,23.8,41.74,Commercial,Medium
2025-01-07 23:00:00,B013,131.01,-1.03,85.5,Commercial,Low
2025-01-08 00:00:00,B013,78.46,6.42,87.32,Commercial,Medium
2025-01-08 01:00:00,B013,401.65,-8.03,71.58,Commercial,Medium
2025-01-08 02:00:00,B013,498.88,24.86,54.26,Commercial,Medium
2025-01-08 03:00:00,B013,340.39,6.45,66.01,Commercial,Low
2025-01-08 04:00:00,B013,252.02,-9.45,61.23,Commercial,Low
2025-01-08 05:00:00,B013,386.38,26.36,45.18,Commercial,Low
2025-01-08 06:00:00,B013,209.62,31.32,89.79,Commercial,High
2025-01-08 07:00:00,B013,366.45,1.36,84.66,Commercial,Medium
2025-01-08 08:00:00,B013,292.55,21.82,55.13,Commercial,Medium
2025-01-08 09:00:00,B013,101.15,24.51,53.22,Commercial,High
2025-01-08 10:00:00,B013,125.06,-9.16,69.97,Commercial,Medium
2025-01-08 11:00:00,B013,365.93,8.63,65.9,Commercial,High
2025-01-08 12:00:00,B013,423.63,24.26,50.21,Commercial,Low
2025-01-08 13:00:00,B013,96.65,-9.88,48.84,Commercial,High
2025-01-08 14:00:00,B013,416.06,5.77,73.1,Commercial,High
2025-01-08 15:00:00,B013,199.72,-8.58,66.47,Commercial,High
2025-01-08 16:00:00,B013,280.75,22.68,58.58,Commercial,Medium
2025-01-08 17:00:00,B013,51.2,25.79,51.22,Commercial,Medium
2025-01-08 18:00:00,B013,189.68,11.2,44.05,Commercial,High
2025-01-08 19:00:00,B013,347.49,23.71,44.75,Commercial,Low
2025-01-08 20:00:00,B013,444.21,-7.68,48.06,Commercial,Medium
2025-01-08 21:00:00,B013,400.07,33.87,71.59,Commercial,High
2025-01-08 22:00:00,B013,225.38,11.99,55.01,Commercial,Low
2025-01-08 23:00:00,B013,407.0,21.67,77.5,Commercial,Low
2025-01-09 00:00:00,B013,434.49,8.92,70.07,Commercial,Medium
2025-01-09 01:00:00,B013,470.56,11.94,36.66,Commercial,High
2025-01-09 02:00:00,B013,325.82,3.65,74.55,Commercial,Medium
2025-01-09 03:00:00,B013,224.84,18.86,46.69,Commercial,Medium
2025-01-09 04:00:00,B013,100.45,19.32,66.57,Commercial,Medium
2025-01-09 05:00:00,B013,456.89,-4.0,85.08,Commercial,Medium
2025-01-09 06:00:00,B013,279.15,-4.79,58.23,Commercial,High
2025-01-09 07:00:00,B013,318.71,21.19,58.11,Commercial,Low
2025-01-09 08:00:00,B013,203.58,24.41,68.26,Commercial,Low
2025-01-09 09:00:00,B013,405.67,33.31,38.93,Commercial,Medium
2025-01-09 10:00:00,B013,399.32,-8.84,59.84,Commercial,High
2025-01-09 11:00:00,B013,115.48,9.64,69.29,Commercial,High
2025-01-09 12:00:00,B013,241.75,-1.6,60.8,Commercial,Low
2025-01-09 13:00:00,B013,76.61,34.27,81.47,Commercial,High
2025-01-09 14:00:00,B013,380.75,-6.73,32.49,Commercial,High
2025-01-09 15:00:00,B013,50.56,27.92,60.37,Commercial,High
2025-01-09 16:00:00,B013,437.09,10.06,71.73,Commercial,Medium
2025-01-09 17:00:00,B013,130.57,0.89,63.11,Commercial,Low
2025-01-09 18:00:00,B013,313.82,1.41,79.07,Commercial,High
2025-01-09 19:00:00,B013,225.68,-7.9,60.64,Commercial,Medium
2025-01-09 20:00:00,B013,467.36,23.75,56.52,Commercial,High
2025-01-09 21:00:00,B013,412.86,10.73,34.52,Commercial,Low
2025-01-09 22:00:00,B013,408.09,24.99,35.41,Commercial,High
2025-01-09 23:00:00,B013,267.4,2.64,72.98,Commercial,High
2025-01-10 00:00:00,B013,213.06,31.1,58.57,Commercial,Medium
2025-01-10 01:00:00,B013,144.47,12.03,35.36,Commercial,Low
2025-01-10 02:00:00,B013,326.96,7.62,50.76,Commercial,Medium
2025-01-10 03:00:00,B013,397.21,5.61,71.42,Commercial,Low
2025-01-10 04:00:00,B013,469.31,14.77,67.22,Commercial,Low
2025-01-10 05:00:00,B013,220.56,-7.27,55.08,Commercial,Low
2025-01-10 06:00:00,B013,458.49,16.2,40.27,Commercial,Medium
2025-01-10 07:00:00,B013,333.78,-2.25,39.73,Commercial,Medium
2025-01-10 08:00:00,B013,83.84,9.29,44.35,Commercial,High
2025-01-10 09:00:00,B013,394.22,-4.76,83.38,Commercial,Medium
2025-01-10 10:00:00,B013,403.8,31.27,71.0,Commercial,Low
2025-01-10 11:00:00,B013,365.65,-4.73,37.62,Commercial,Medium
2025-01-10 12:00:00,B013,339.06,29.91,42.02,Commercial,Low
2025-01-10 13:00:00,B013,169.74,9.83,80.65,Commercial,Medium
2025-01-10 14:00:00,B013,239.25,16.53,66.23,Commercial,High
2025-01-10 15:00:00,B013,281.12,23.67,59.53,Commercial,Low
2025-01-10 16:00:00,B013,245.43,21.61,69.78,Commercial,High
2025-01-10 17:00:00,B013,236.41,5.66,44.12,Commercial,Medium
2025-01-10 18:00:00,B013,131.59,17.25,56.34,Commercial,High
2025-01-10 19:00:00,B013,218.63,24.41,30.39,Commercial,Low
2025-01-10 20:00:00,B013,402.31,27.58,86.57,Commercial,High
2025-01-10 21:00:00,B013,275.03,33.26,57.51,Commercial,High
2025-01-10 22:00:00,B013,199.51,-8.58,55.98,Commercial,High
2025-01-10 23:00:00,B013,218.52,15.44,77.83,Commercial,Medium
2025-01-11 00:00:00,B013,271.59,13.43,87.7,Commercial,Low
2025-01-11 01:00:00,B013,238.56,11.87,78.15,Commercial,High
2025-01-11 02:00:00,B013,238.02,2.56,62.77,Commercial,Low
2025-01-11 03:00:00,B013,150.31,27.77,58.55,Commercial,Low
2025-01-11 04:00:00,B013,263.31,15.06,89.72,Commercial,Medium
2025-01-11 05:00:00,B013,284.81,-2.73,53.05,Commercial,Medium
2025-01-11 06:00:00,B013,309.1,33.97,88.46,Commercial,Low
2025-01-11 07:00:00,B013,377.43,-3.53,39.76,Commercial,High
2025-01-11 08:00:00,B013,450.89,-6.58,78.09,Commercial,Low
2025-01-11 09:00:00,B013,168.24,5.32,41.4,Commercial,Medium
2025-01-11 10:00:00,B013,144.55,2.78,85.23,Commercial,Low
2025-01-11 11:00:00,B013,120.77,30.42,57.91,Commercial,High
2025-01-11 12:00:00,B013,150.48,20.88,73.09,Commercial,High
2025-01-11 13:00:00,B013,255.48,22.5,34.83,Commercial,Medium
2025-01-11 14:00:00,B013,464.68,3.5,64.75,Commercial,Medium
2025-01-11 15:00:00,B013,51.56,29.19,49.59,Commercial,High
2025-01-11 16:00:00,B013,88.6,28.76,67.3,Commercial,Medium
2025-01-11 17:00:00,B013,451.53,17.76,61.64,Commercial,Medium
2025-01-11 18:00:00,B013,207.72,-2.72,49.73,Commercial,Low
2025-01-11 19:00:00,B013,459.73,12.12,60.71,Commercial,High
2025-01-11 20:00:00,B013,499.45,1.28,86.13,Commercial,Medium
2025-01-11 21:00:00,B013,437.91,16.86,65.49,Commercial,Low
2025-01-11 22:00:00,B013,435.87,26.01,44.1,Commercial,Medium
2025-01-11 23:00:00,B013,414.77,-4.2,73.31,Commercial,High
2025-01-12 00:00:00,B013,192.1,28.59,83.85,Commercial,Low
2025-01-12 01:00:00,B013,274.22,22.08,66.53,Commercial,Medium
2025-01-12 02:00:00,B013,463.21,31.16,59.72,Commercial,Medium
2025-01-12 03:00:00,B013,483.16,26.56,80.23,Commercial,Medium
2025-01-12 04:00:00,B013,258.14,-0.83,31.44,Commercial,Medium
2025-01-12 05:00:00,B013,86.69,0.47,87.74,Commercial,High
2025-01-12 06:00:00,B013,229.04,27.8,35.24,Commercial,Low
2025-01-12 07:00:00,B013,109.24,5.78,48.29,Commercial,High
2025-01-12 08:00:00,B013,144.53,-2.22,68.42,Commercial,High
2025-01-12 09:00:00,B013,278.98,3.41,39.55,Commercial,High
2025-01-12 10:00:00,B013,217.24,16.54,72.24,Commercial,Medium
2025-01-12 11:00:00,B013,320.67,24.89,57.32,Commercial,Low
2025-01-12 12:00:00,B013,372.45,33.23,39.9,Commercial,Low
2025-01-12 13:00:00,B013,170.7,2.9,32.76,Commercial,Low
2025-01-12 14:00:00,B013,269.0,21.41,53.75,Commercial,High
2025-01-12 15:00:00,B013,127.92,-4.75,52.21,Commercial,Medium
2025-01-12 16:00:00,B013,471.03,0.24,54.55,Commercial,High
2025-01-12 17:00:00,B013,291.11,3.84,59.36,Commercial,Low
2025-01-12 18:00:00,B013,138.82,12.33,72.32,Commercial,Medium
2025-01-12 19:00:00,B013,203.33,-7.86,81.93,Commercial,Low
2025-01-12 20:00:00,B013,451.14,5.59,80.72,Commercial,Medium
2025-01-12 21:00:00,B013,444.58,6.68,54.44,Commercial,Low
2025-01-12 22:00:00,B013,465.05,21.17,44.86,Commercial,Low
2025-01-12 23:00:00,B013,225.3,7.52,43.8,Commercial,Low
2025-01-13 00:00:00,B013,102.17,7.43,67.5,Commercial,Medium
2025-01-13 01:00:00,B013,440.94,17.51,31.23,Commercial,Medium
2025-01-13 02:00:00,B013,393.1,-7.46,55.36,Commercial,High
2025-01-13 03:00:00,B013,479.31,11.41,74.99,Commercial,Low
2025-01-13 04:00:00,B013,112.01,23.41,82.79,Commercial,Low
2025-01-13 05:00:00,B013,466.86,-7.59,41.81,Commercial,High
2025-01-13 06:00:00,B013,476.2,1.38,74.53,Commercial,Low
2025-01-13 07:00:00,B013,252.66,26.81,30.83,Commercial,Medium
2025-01-13 08:00:00,B013,235.86,0.37,60.5,Commercial,High
2025-01-13 09:00:00,B013,70.14,22.21,75.65,Commercial,Low
2025-01-13 10:00:00,B013,336.08,30.06,84.72,Commercial,Low
2025-01-13 11:00:00,B013,129.26,26.78,46.59,Commercial,Low
2025-01-13 12:00:00,B013,299.15,5.11,84.64,Commercial,Low
2025-01-13 13:00:00,B013,312.24,26.95,81.7,Commercial,Low
2025-01-13 14:00:00,B013,472.62,-8.05,66.87,Commercial,Low
2025-01-13 15:00:00,B013,311.03,-5.86,61.15,Commercial,Medium
2025-01-13 16:00:00,B013,223.1,-5.18,75.76,Commercial,High
2025-01-13 17:00:00,B013,489.28,34.2,35.88,Commercial,Medium
2025-01-13 18:00:00,B013,365.36,14.76,69.05,Commercial,Low
2025-01-13 19:00:00,B013,245.4,-4.4,86.4,Commercial,High
2025-01-13 20:00:00,B013,447.58,22.21,51.82,Commercial,Low
2025-01-13 21:00:00,B013,307.44,3.39,89.83,Commercial,Low
2025-01-13 22:00:00,B013,301.93,8.71,83.3,Commercial,Medium
2025-01-13 23:00:00,B013,435.16,15.55,78.8,Commercial,Medium
2025-01-14 00:00:00,B013,389.28,29.05,53.48,Commercial,High
2025-01-14 01:00:00,B013,274.18,-4.27,36.92,Commercial,High
2025-01-14 02:00:00,B013,196.38,21.56,68.78,Commercial,Low
2025-01-14 03:00:00,B013,431.12,2.66,77.58,Commercial,High
2025-01-14 04:00:00,B013,216.12,-5.87,67.5,Commercial,High
2025-01-14 05:00:00,B013,428.61,-8.41,88.48,Commercial,Low
2025-01-14 06:00:00,B013,340.89,24.28,43.87,Commercial,Low
2025-01-14 07:00:00,B013,281.32,34.33,44.12,Commercial,Medium
2025-01-14 08:00:00,B013,246.57,26.41,48.31,Commercial,Medium
2025-01-14 09:00:00,B013,261.71,34.1,41.72,Commercial,Medium
2025-01-14 10:00:00,B013,335.64,-6.34,36.88,Commercial,High
2025-01-14 11:00:00,B013,276.01,-9.24,84.01,Commercial,High
2025-01-14 12:00:00,B013,198.05,9.09,84.67,Commercial,Low
2025-01-14 13:00:00,B013,491.03,32.8,83.96,Commercial,Low
2025-01-14 14:00:00,B013,351.5,-8.15,53.37,Commercial,Low
2025-01-14 15:00:00,B013,227.54,10.7,69.37,Commercial,Low
2025-01-14 16:00:00,B013,391.42,-7.27,85.08,Commercial,High
2025-01-14 17:00:00,B013,176.9,24.4,36.4,Commercial,Low
2025-01-14 18:00:00,B013,91.84,30.89,46.4,Commercial,Medium
2025-01-14 19:00:00,B013,98.15,9.72,37.88,Commercial,High
2025-01-14 20:00:00,B013,319.92,13.64,57.69,Commercial,Low
2025-01-14 21:00:00,B013,464.28,24.0,70.47,Commercial,High
2025-01-14 22:00:00,B013,267.3,11.78,48.6,Commercial,Low
2025-01-14 23:00:00,B013,68.06,31.4,59.36,Commercial,High
2025-01-15 00:00:00,B013,115.6,6.38,70.85,Commercial,Medium
2025-01-15 01:00:00,B013,416.04,-1.11,32.14,Commercial,High
2025-01-15 02:00:00,B013,128.81,33.58,42.79,Commercial,Medium
2025-01-15 03:00:00,B013,347.33,0.93,86.33,Commercial,Low
2025-01-15 04:00:00,B013,108.89,25.89,42.52,Commercial,High
2025-01-15 05:00:00,B013,272.53,8.52,83.42,Commercial,Medium
2025-01-15 06:00:00,B013,115.98,-3.41,42.21,Commercial,High
2025-01-15 07:00:00,B013,71.04,14.21,44.09,Commercial,Low
2025-01-15 08:00:00,B013,107.69,0.07,74.17,Commercial,Medium
2025-01-15 09:00:00,B013,286.94,25.6,34.87,Commercial,Medium
2025-01-15 10:00:00,B013,456.21,15.93,56.8,Commercial,High
2025-01-15 11:00:00,B013,497.1,18.99,64.05,Commercial,Low
2025-01-15 12:00:00,B013,244.86,-0.35,55.77,Commercial,Low
2025-01-15 13:00:00,B013,308.35,21.21,70.68,Commercial,Medium
2025-01-15 14:00:00,B013,474.86,19.65,58.57,Commercial,Medium
2025-01-15 15:00:00,B013,282.34,-9.13,46.95,Commercial,High
2025-01-15 16:00:00,B013,455.07,22.64,89.77,Commercial,Low
2025-01-15 17:00:00,B013,445.32,17.14,57.19,Commercial,High
2025-01-15 18:00:00,B013,189.97,25.9,36.61,Commercial,Medium
2025-01-15 19:00:00,B013,128.93,21.33,88.62,Commercial,High
2025-01-15 20:00:00,B013,397.49,0.24,83.42,Commercial,Medium
2025-01-15 21:00:00,B013,433.44,24.71,65.34,Commercial,High
2025-01-15 22:00:00,B013,90.67,-6.36,38.18,Commercial,Low
2025-01-15 23:00:00,B013,419.54,26.59,50.24,Commercial,Medium
2025-01-01 00:00:00,B014,59.87,24.59,87.93,Residential,Medium
2025-01-01 01:00:00,B014,70.39,16.37,43.37,Residential,High
2025-01-01 02:00:00,B014,439.78,17.14,78.95,Residential,Low
2025-01-01 03:00:00,B014,267.36,20.13,78.73,Residential,High
2025-01-01 04:00:00,B014,134.26,20.62,53.65,Residential,Medium
2025-01-01 05:00:00,B014,371.68,20.63,89.57,Residential,Medium
2025-01-01 06:00:00,B014,473.42,22.1,77.78,Residential,High
2025-01-01 07:00:00,B014,462.66,23.98,69.32,Residential,Medium
2025-01-01 08:00:00,B014,364.36,29.9,43.85,Residential,Low
2025-01-01 09:00:00,B014,489.04,32.86,49.52,Residential,Medium
2025-01-01 10:00:00,B014,125.21,1.38,76.98,Residential,Low
2025-01-01 11:00:00,B014,329.25,19.97,76.91,Residential,Medium
2025-01-01 12:00:00,B014,187.17,10.18,51.89,Residential,Low
2025-01-01 13:00:00,B014,137.18,17.98,51.41,Residential,Medium
2025-01-01 14:00:00,B014,390.71,0.38,65.21,Residential,High
2025-01-01 15:00:00,B014,255.4,-5.16,46.4,Residential,High
2025-01-01 16:00:00,B014,80.82,-0.55,39.27,Residential,Medium
2025-01-01 17:00:00,B014,372.21,19.43,75.64,Residential,Medium
2025-01-01 18:00:00,B014,429.57,8.8,61.94,Residential,Medium
2025-01-01 19:00:00,B014,325.1,23.14,49.99,Residential,Low
2025-01-01 20:00:00,B014,497.36,9.08,68.1,Residential,Medium
2025-01-01 21:00:00,B014,374.32,32.23,48.58,Residential,Low
2025-01-01 22:00:00,B014,451.37,32.32,56.83,Residential,High
2025-01-01 23:00:00,B014,242.21,-4.58,89.6,Residential,Medium
2025-01-02 00:00:00,B014,384.38,12.56,78.84,Residential,Medium
2025-01-02 01:00:00,B014,442.8,13.63,62.74,Residential,Medium
2025-01-02 02:00:00,B014,258.26,32.61,73.62,Residential,Low
2025-01-02 03:00:00,B014,370.76,14.88,75.27,Residential,Medium
2025-01-02 04:00:00,B014,62.19,-6.25,56.25,Residential,High
2025-01-02 05:00:00,B014,492.92,14.4,69.74,Residential,Low
2025-01-02 06:00:00,B014,143.46,32.66,86.79,Residential,High
2025-01-02 07:00:00,B014,263.17,13.3,65.52,Residential,Low
2025-01-02 08:00:00,B014,392.09,4.64,56.43,Residential,Low
2025-01-02 09:00:00,B014,351.09,4.74,54.56,Residential,Medium
2025-01-02 10:00:00,B014,97.34,20.77,76.77,Residential,Medium
2025-01-02 11:00:00,B014,270.4,-0.11,60.45,Residential,Low
2025-01-02 12:00:00,B014,457.15,26.83,73.55,Residential,Low
2025-01-02 13:00:00,B014,149.18,10.69,49.63,Residential,Low
2025-01-02 14:00:00,B014,84.42,3.79,52.96,Residential,Low
2025-01-02 15:00:00,B014,499.34,16.47,42.27,Residential,Medium
2025-01-02 16:00:00,B014,299.3,24.55,71.19,Residential,High
2025-01-02 17:00:00,B014,277.26,0.59,82.49,Residential,Medium
2025-01-02 18:00:00,B014,184.66,18.32,71.53,Residential,Low
2025-01-02 19:00:00,B014,62.66,-5.76,80.74,Residential,High
2025-01-02 20:00:00,B014,277.08,18.88,49.64,Residential,Low
2025-01-02 21:00:00,B014,173.0,-8.28,40.63,Residential,Low
2025-01-02 22:00:00,B014,274.42,25.88,33.67,Residential,Medium
2025-01-02 23:00:00,B014,385.68,-3.97,48.84,Residential,Low
2025-01-03 00:00:00,B014,156.14,21.16,47.55,Residential,Low
2025-01-03 01:00:00,B014,61.98,22.37,31.2,Residential,Medium
2025-01-03 02:00:00,B014,149.72,19.88,56.09,Residential,Medium
2025-01-03 03:00:00,B014,479.95,29.66,45.31,Residential,High
2025-01-03 04:00:00,B014,153.97,34.38,39.16,Residential,Low
2025-01-03 05:00:00,B014,139.57,0.06,44.83,Residential,High
2025-01-03 06:00:00,B014,383.85,20.73,80.99,Residential,Medium
2025-01-03 07:00:00,B014,389.22,29.66,40.29,Residential,High
2025-01-03 08:00:00,B014,52.39,23.18,74.25,Residential,High
2025-01-03 09:00:00,B014,303.77,8.19,59.4,Residential,Low
2025-01-03 10:00:00,B014,175.7,20.36,76.71,Residential,Low
2025-01-03 11:00:00,B014,119.9,27.03,45.29,Residential,Low
2025-01-03 12:00:00,B014,205.45,9.56,71.5,Residential,Low
2025-01-03 13:00:00,B014,121.94,11.28,75.76,Residential,Low
2025-01-03 14:00:00,B014,398.36,-4.8,63.49,Residential,Low
2025-01-03 15:00:00,B014,452.95,-6.57,85.8,Residential,High
2025-01-03 16:00:00,B014,193.22,-3.65,52.73,Residential,Low
2025-01-03 17:00:00,B014,381.06,34.86,76.13,Residential,High
2025-01-03 18:00:00,B014,314.2,13.83,37.02,Residential,Low
2025-01-03 19:00:00,B014,410.03,12.61,72.36,Residential,High
2025-01-03 20:00:00,B014,460.73,-7.54,34.79,Residential,High
2025-01-03 21:00:00,B014,474.43,-0.31,60.74,Residential,Medium
2025-01-03 22:00:00,B014,314.48,16.02,62.61,Residential,Low
2025-01-03 23:00:00,B014,183.1,-9.29,77.22,Residential,Low
2025-01-04 00:00:00,B014,88.49,3.33,38.24,Residential,High
2025-01-04 01:00:00,B014,288.23,22.62,77.37,Residential,Low
2025-01-04 02:00:00,B014,310.14,19.25,61.0,Residential,High
2025-01-04 03:00:00,B014,50.45,29.11,70.29,Residential,Low
2025-01-04 04:00:00,B014,399.89,8.81,50.24,Residential,Medium
2025-01-04 05:00:00,B014,238.67,29.92,44.71,Residential,Medium
2025-01-04 06:00:00,B014,198.1,24.7,84.99,Residential,Low
2025-01-04 07:00:00,B014,455.4,-3.63,60.46,Residential,Medium
2025-01-04 08:00:00,B014,387.97,34.23,30.42,Residential,High
2025-01-04 09:00:00,B014,382.54,31.3,83.03,Residential,Low
2025-01-04 10:00:00,B014,475.61,14.18,30.42,Residential,High
2025-01-04 11:00:00,B014,295.09,9.59,57.07,Residential,Medium
2025-01-04 12:00:00,B014,462.98,6.16,81.37,Residential,Medium
2025-01-04 13:00:00,B014,191.26,21.56,85.92,Residential,High
2025-01-04 14:00:00,B014,368.59,4.78,36.15,Residential,Medium
2025-01-04 15:00:00,B014,233.53,5.9,55.38,Residential,Medium
2025-01-04 16:00:00,B014,358.58,31.7,77.05,Residential,Low
2025-01-04 17:00:00,B014,363.4,29.0,44.47,Residential,High
2025-01-04 18:00:00,B014,457.43,10.33,30.54,Residential,High
2025-01-04 19:00:00,B014,178.28,-9.56,78.3,Residential,Low
2025-01-04 20:00:00,B014,436.09,15.86,67.12,Residential,Low
2025-01-04 21:00:00,B014,276.44,3.08,48.31,Residential,High
2025-01-04 22:00:00,B014,252.06,-2.64,35.67,Residential,Low
2025-01-04 23:00:00,B014,259.23,19.41,58.26,Residential,Medium
2025-01-05 00:00:00,B014,64.44,11.13,63.84,Residential,Medium
2025-01-05 01:00:00,B014,360.39,16.72,74.92,Residential,Low
2025-01-05 02:00:00,B014,291.03,34.65,35.95,Residential,High
2025-01-05 03:00:00,B014,160.97,23.27,76.86,Residential,Medium
2025-01-05 04:00:00,B014,179.08,-5.33,40.72,Residential,Low
2025-01-05 05:00:00,B014,381.03,-8.07,41.44,Residential,Medium
2025-01-05 06:00:00,B014,123.04,-0.74,59.57,Residential,Low
2025-01-05 07:00:00,B014,331.84,26.86,83.25,Residential,High
2025-01-05 08:00:00,B014,120.58,11.21,34.1,Residential,High
2025-01-05 09:00:00,B014,301.22,22.13,31.81,Residential,Medium
2025-01-05 10:00:00,B014,412.88,-2.18,36.58,Residential,Low
2025-01-05 11:00:00,B014,155.48,-3.43,67.74,Residential,High
2025-01-05 12:00:00,B014,168.24,-1.62,48.94,Residential,Medium
2025-01-05 13:00:00,B014,343.2,34.48,68.04,Residential,Medium
2025-01-05 14:00:00,B014,421.83,-4.26,56.14,Residential,Low
2025-01-05 15:00:00,B014,329.84,18.53,43.3,Residential,Medium
2025-01-05 16:00:00,B014,343.14,-5.76,71.72,Residential,High
2025-01-05 17:00:00,B014,497.07,21.2,71.21,Residential,High
2025-01-05 18:00:00,B014,118.59,29.13,86.51,Residential,Medium
2025-01-05 19:00:00,B014,325.63,-6.45,73.6,Residential,High
2025-01-05 20:00:00,B014,447.43,21.87,44.47,Residential,High
2025-01-05 21:00:00,B014,337.06,32.9,88.83,Residential,High
2025-01-05 22:00:00,B014,182.75,-9.6,68.0,Residential,High
2025-01-05 23:00:00,B014,497.41,15.53,40.43,Residential,High
